,Education,Family,Income,Personal Loan,Mortgage,Age,Securities Account,CreditCard
4455,2,1,28,0,0,56,1,1
4456,1,2,35,0,88,29,0,1
4457,2,3,81,0,171,55,0,0
4458,3,2,90,0,205,48,0,0
4459,1,1,115,0,0,32,0,0
4460,2,1,78,0,0,47,0,0
4461,3,4,30,0,0,46,0,0
4462,1,4,39,0,0,33,0,1
4463,1,3,69,0,0,39,0,0
4464,1,3,29,0,79,60,0,1
4465,2,4,54,0,0,39,0,1
4466,1,3,60,0,0,34,0,1
4467,3,1,99,0,0,55,0,0
4468,1,3,51,0,0,67,0,1
4469,3,3,53,0,0,40,1,1
4470,2,2,111,1,0,44,0,0
4471,1,3,79,0,302,56,0,0
4472,2,1,90,0,0,50,0,0
4473,1,2,18,0,124,31,0,1
4474,1,3,73,0,0,66,0,0
4475,3,3,59,0,91,43,0,0
4476,1,2,40,0,0,58,0,0
4477,2,1,41,0,0,33,0,1
4478,3,1,53,0,0,33,0,0
4479,1,2,128,0,0,32,0,0
4480,3,2,145,1,0,55,0,0
4481,3,4,35,0,0,25,0,0
4482,3,2,28,0,0,40,0,0
4483,1,1,155,0,256,54,0,1
4484,1,2,195,0,0,36,0,1
4485,2,4,50,0,0,35,0,0
4486,3,3,48,0,0,44,0,1
4487,2,1,81,0,0,38,0,1
4488,1,1,50,0,0,30,0,0
4489,2,3,21,0,0,39,0,0
4490,1,2,142,0,0,35,1,0
4491,1,4,64,0,0,41,0,0
4492,3,1,91,0,0,56,0,1
4493,2,1,74,0,0,52,0,1
4494,3,1,182,1,0,29,0,0
4495,1,4,82,0,0,38,0,0
4496,1,4,45,0,0,51,0,0
4497,1,2,85,0,0,45,1,0
4498,1,1,133,0,328,51,0,0
4499,2,1,22,0,0,53,0,1
4500,2,4,24,0,0,50,0,1
4501,3,3,38,0,178,59,1,1
4502,3,2,80,0,0,57,0,0
4503,1,3,33,0,108,45,0,0
4504,3,4,41,0,147,27,0,0
4505,2,4,90,0,0,40,1,0
4506,3,1,89,0,153,39,0,1
4507,3,2,8,0,0,26,0,1
4508,1,1,85,0,0,27,0,1
4509,1,3,53,0,0,55,0,0
4510,3,3,20,0,0,64,0,0
4511,1,1,9,0,0,41,0,1
4512,1,4,25,0,0,46,0,1
4513,1,1,114,0,0,43,0,0
4514,3,4,41,0,0,24,0,0
4515,3,4,49,0,0,29,0,0
4516,3,4,12,0,0,58,0,0
4517,2,3,50,0,0,45,0,0
4518,2,4,30,0,0,53,0,0
4519,1,4,32,0,77,45,0,1
4520,2,4,41,0,0,32,0,0
4521,2,3,25,0,0,56,0,0
4522,1,1,29,0,0,31,0,0
4523,2,4,50,0,0,29,0,0
4524,1,3,79,0,0,48,0,1
4525,1,1,110,0,0,36,0,1
4526,2,2,40,0,129,36,1,0
4527,3,1,18,0,0,41,0,1
4528,1,1,48,0,0,48,0,0
4529,3,4,40,0,0,27,0,0
4530,2,2,19,0,92,33,0,0
4531,1,1,35,0,131,31,0,1
4532,2,2,133,1,0,48,0,0
4533,2,2,19,0,0,59,0,0
4534,1,4,83,0,0,41,0,0
4535,3,3,39,0,0,42,0,0
4536,2,3,38,0,0,62,0,0
4537,3,1,63,0,0,62,0,1
4538,2,3,85,0,0,51,0,0
4539,1,4,14,0,0,48,0,0
4540,1,4,64,0,0,56,0,0
4541,1,1,124,0,405,62,0,0
4542,1,1,20,0,0,53,1,1
4543,3,3,33,0,0,62,0,0
4544,1,3,80,0,0,28,0,0
4545,3,2,35,0,0,61,0,0
4546,1,3,74,0,0,48,1,0
4547,2,2,32,0,0,50,0,0
4548,1,4,73,0,241,58,0,0
4549,1,2,41,0,0,53,0,0
4550,2,1,18,0,0,65,0,0
4551,2,4,28,0,0,27,0,0
4552,2,1,64,0,0,50,0,0
4553,2,2,44,0,192,50,0,0
4554,1,3,109,0,0,41,1,0
4555,3,3,71,0,179,43,0,0
4556,1,2,79,0,0,55,1,0
4557,2,2,30,0,0,33,0,0
4558,1,2,82,0,0,44,0,1
4559,2,3,101,0,270,47,0,0
4560,2,2,13,0,0,43,0,1
4561,3,3,59,0,0,59,0,0
4562,1,2,64,0,0,65,0,1
4563,1,2,188,0,0,28,1,0
4564,1,2,28,0,148,58,0,0
4565,3,2,120,1,76,33,0,1
4566,1,1,131,0,0,24,0,0
4567,2,3,19,0,97,46,1,0
4568,3,4,44,0,0,26,1,0
4569,2,3,49,0,0,47,1,0
4570,3,2,99,0,249,32,0,0
4571,3,1,95,0,0,58,0,0
4572,3,4,81,0,0,32,0,0
4573,3,2,73,0,264,46,0,1
4574,1,2,193,0,0,35,0,1
4575,3,2,115,1,0,53,0,0
4576,3,2,41,0,0,55,0,1
4577,3,2,80,0,0,63,0,1
4578,2,4,90,0,0,45,0,1
4579,1,1,41,0,81,58,0,0
4580,1,2,102,0,0,50,0,0
4581,3,1,59,0,0,37,0,1
4582,3,3,69,0,0,25,0,0
4583,1,1,83,1,0,52,0,0
4584,2,3,49,0,0,26,0,0
4585,3,1,180,1,571,35,0,1
4586,3,3,61,0,0,58,0,1
4587,3,4,59,0,0,37,0,0
4588,3,4,85,0,0,35,0,1
4589,3,1,13,0,0,31,0,0
4590,2,3,151,1,0,58,0,0
4591,2,3,44,0,0,43,0,0
4592,3,3,53,0,154,43,0,0
4593,2,1,133,1,0,54,0,1
4594,3,3,31,0,78,53,0,0
4595,2,4,101,0,0,32,0,0
4596,1,3,61,0,0,37,0,0
4597,2,3,68,0,0,34,0,0
4598,1,4,21,0,0,51,0,0
4599,1,2,149,0,0,49,0,0
4600,3,1,75,0,0,54,0,0
4601,3,1,55,0,0,37,0,0
4602,1,2,81,0,226,57,0,1
4603,1,1,179,0,0,37,0,0
4604,2,2,81,1,0,32,0,1
4605,2,1,42,0,0,48,0,0
4606,1,2,199,0,0,44,0,0
4607,2,1,18,0,0,50,0,1
4608,3,1,28,0,0,44,0,0
4609,3,4,80,0,143,54,0,0
4610,2,1,79,0,104,37,0,0
4611,2,2,52,0,0,34,0,0
4612,2,2,18,0,0,32,0,0
4613,1,4,52,0,218,63,0,1
4614,3,4,15,0,102,56,0,0
4615,3,4,84,0,0,37,0,0
4616,3,1,114,0,0,66,0,1
4617,3,3,41,0,0,38,0,1
4618,1,3,29,0,126,35,0,0
4619,1,1,23,0,96,61,0,0
4620,1,1,84,0,0,52,0,0
4621,1,3,60,0,0,57,1,1
4622,2,3,13,0,0,47,0,0
4623,3,2,45,0,0,50,0,0
4624,1,1,83,0,0,36,0,0
4625,2,4,102,1,81,45,0,0
4626,3,4,58,0,169,58,0,0
4627,2,1,134,1,307,27,0,0
4628,2,3,130,1,0,27,0,0
4629,1,2,148,0,0,48,0,1
4630,2,1,92,0,0,46,0,0
4631,2,4,142,1,120,32,0,1
4632,1,4,62,0,0,54,0,1
4633,1,1,50,0,0,31,0,0
4634,3,1,29,0,0,42,0,0
4635,1,2,85,0,293,30,1,1
4636,1,4,78,0,0,41,0,0
4637,3,4,85,0,0,44,0,1
4638,2,2,89,0,0,37,0,0
4639,3,3,33,0,0,51,0,1
4640,3,1,42,0,0,30,0,0
4641,1,4,31,0,124,36,0,1
4642,2,4,143,1,0,65,0,0
4643,1,4,35,0,0,33,0,0
4644,2,1,22,0,0,58,0,0
4645,1,1,45,0,84,34,0,0
4646,1,2,119,0,0,38,0,0
4647,1,4,43,0,0,59,0,0
4648,2,3,75,0,0,37,0,0
4649,1,1,121,0,0,59,0,0
4650,3,1,63,0,0,47,0,0
4651,1,2,58,0,0,48,0,0
4652,1,3,184,1,0,38,0,0
4653,1,2,155,0,0,34,0,1
4654,2,3,69,0,0,44,0,0
4655,2,2,188,1,581,33,0,0
4656,2,3,38,0,0,47,1,0
4657,2,2,9,0,0,41,0,1
4658,3,4,69,0,0,36,0,1
4659,1,1,199,0,0,28,0,0
4660,1,1,38,0,0,59,0,0
4661,1,1,129,0,0,43,1,0
4662,2,2,59,0,0,56,0,0
4663,1,1,115,0,200,28,0,0
4664,2,4,83,0,0,62,0,0
4665,1,2,65,0,0,40,0,0
4666,1,3,72,0,124,34,0,0
4667,3,1,72,0,0,52,0,0
4668,3,3,63,0,221,40,0,0
4669,2,4,64,0,0,27,0,1
4670,1,1,194,0,0,52,0,0
4671,3,1,104,0,0,39,0,1
4672,1,1,180,0,550,52,0,0
4673,2,2,18,0,88,50,0,1
4674,3,1,93,0,328,40,1,1
4675,1,1,32,0,137,35,0,1
4676,1,3,68,0,0,39,1,0
4677,3,2,38,0,0,25,0,0
4678,2,1,115,0,283,33,0,0
4679,1,2,161,0,0,26,0,0
4680,1,2,154,0,94,46,0,0
4681,1,4,68,0,0,27,0,1
4682,3,3,44,0,0,55,0,0
4683,1,2,149,0,0,52,0,0
4684,1,1,103,0,0,59,0,0
4685,2,4,41,0,0,63,0,0
4686,1,2,113,0,0,61,0,0
4687,2,4,48,0,0,58,0,1
4688,2,4,69,0,0,29,0,1
4689,2,4,43,0,164,51,0,1
4690,3,1,19,0,0,59,0,0
4691,3,3,65,0,0,41,0,0
4692,2,3,32,0,0,59,0,1
4693,1,1,20,0,0,52,0,0
4694,3,2,25,0,0,39,0,0
4695,1,1,70,0,0,45,0,1
4696,3,4,70,0,0,59,0,0
4697,2,3,103,0,167,49,0,0
4698,1,3,162,1,400,48,0,0
4699,1,2,61,0,153,61,0,1
4700,1,1,170,0,0,31,0,0
4701,1,1,49,0,0,42,0,0
4702,3,2,108,1,0,35,1,0
4703,3,3,62,0,0,57,0,0
4704,2,3,102,0,0,54,0,0
4705,1,3,141,1,0,61,0,1
4706,1,2,8,0,0,60,0,0
4707,1,2,91,0,0,59,1,1
4708,1,3,10,0,0,62,0,0
4709,2,2,35,0,119,26,0,1
4710,3,3,71,0,0,41,0,1
4711,1,3,59,0,0,65,0,0
4712,3,2,14,0,0,25,0,1
4713,1,2,122,0,0,25,0,0
4714,1,3,81,0,307,27,1,1
4715,3,1,35,0,150,65,0,0
4716,1,2,83,0,75,60,1,0
4717,1,1,121,0,0,29,0,0
4718,1,3,35,0,0,32,1,0
4719,3,4,140,1,0,32,0,1
4720,3,1,88,0,0,41,1,0
4721,1,2,70,0,0,52,1,0
4722,3,1,63,0,0,40,0,0
4723,1,1,125,0,0,39,0,1
4724,1,4,21,0,0,34,0,0
4725,1,2,75,0,0,34,0,0
4726,1,1,38,0,0,34,1,0
4727,1,4,58,0,0,41,0,1
4728,2,3,31,0,0,59,0,0
4729,3,4,18,0,0,40,0,0
4730,2,1,29,0,159,52,0,1
4731,3,2,29,0,0,37,0,1
4732,1,3,69,0,247,39,0,0
4733,1,1,121,0,0,49,0,0
4734,3,1,64,0,147,63,0,1
4735,2,4,84,0,323,34,0,0
4736,2,3,65,0,0,51,0,0
4737,2,3,85,0,0,61,0,0
4738,1,3,44,0,153,56,0,0
4739,1,1,174,0,0,62,0,1
4740,1,1,178,0,0,56,0,0
4741,1,4,55,0,0,58,0,0
4742,2,4,25,0,90,58,0,1
4743,1,1,21,0,0,50,0,0
4744,3,3,72,0,0,44,0,0
4745,1,1,129,0,0,49,0,1
4746,3,1,18,0,0,31,0,0
4747,2,4,91,0,0,49,0,0
4748,3,1,38,0,144,43,0,0
4749,1,3,21,0,0,31,0,0
4750,3,1,38,0,0,66,0,1
4751,1,1,154,0,0,41,0,1
4752,1,1,178,0,207,39,0,0
4753,2,1,85,0,0,46,1,1
4754,1,2,93,0,161,57,0,0
4755,1,2,151,0,0,59,0,0
4756,2,4,78,0,236,30,1,0
4757,1,1,135,0,0,26,0,0
4758,1,1,40,0,116,46,0,0
4759,2,4,80,0,0,66,0,0
4760,1,2,18,0,0,50,0,1
4761,2,2,74,0,0,61,0,1
4762,3,4,94,0,232,37,0,0
4763,2,1,173,1,0,51,0,0
4764,2,4,88,0,0,56,0,1
4765,1,1,82,0,263,58,0,0
4766,1,3,54,0,0,41,0,0
4767,1,3,45,0,101,35,1,0
4768,2,1,39,0,0,38,0,0
4769,1,4,20,0,116,26,0,0
4770,3,4,93,0,0,35,0,1
4771,3,3,85,0,0,36,0,0
4772,1,3,95,0,0,26,0,0
4773,2,2,48,0,0,53,0,0
4774,3,1,22,0,0,56,0,1
4775,3,1,33,0,171,44,0,0
4776,3,2,40,0,156,47,0,0
4777,2,4,30,0,78,32,0,0
4778,1,4,22,0,0,52,0,1
4779,3,1,20,0,0,39,0,0
4780,2,3,49,0,0,47,0,0
4781,2,3,25,0,0,35,1,0
4782,1,2,150,0,0,26,0,1
4783,1,4,32,0,0,43,0,0
4784,1,2,9,0,0,52,0,0
4785,3,2,23,0,0,30,1,0
4786,1,4,18,0,0,36,0,1
4787,2,3,42,0,121,48,0,0
4788,1,1,39,0,153,36,0,0
4789,2,4,84,0,0,58,0,0
4790,3,3,101,1,150,35,0,0
4791,1,4,43,0,0,59,0,1
4792,1,4,28,0,130,36,0,0
4793,1,2,59,0,155,45,0,0
4794,3,4,29,0,146,56,0,0
4795,1,2,39,0,101,46,0,0
4796,3,4,42,0,0,26,1,0
4797,1,4,24,0,0,37,0,0
4798,3,3,62,0,0,44,0,1
4799,1,4,33,0,142,44,0,1
4800,1,1,73,0,135,33,0,0
4801,1,2,88,0,121,34,0,0
4802,1,3,58,0,0,35,0,0
4803,3,2,48,0,0,48,0,0
4804,2,1,40,0,0,58,0,0
4805,1,1,160,0,249,30,0,0
4806,1,3,39,0,0,62,0,0
4807,1,1,53,0,0,40,0,1
4808,2,3,32,0,0,42,0,1
4809,2,3,32,0,0,43,0,0
4810,1,2,11,0,96,58,0,0
4811,3,2,123,1,0,36,0,0
4812,3,4,184,1,612,29,0,0
4813,2,3,60,0,142,49,0,1
4814,3,3,41,0,0,60,0,1
4815,1,2,99,0,0,58,0,1
4816,2,3,83,0,0,50,0,1
4817,1,2,134,0,0,46,0,0
4818,2,2,85,0,0,45,0,0
4819,1,3,41,0,179,32,0,0
4820,3,1,44,0,0,42,1,1
4821,1,1,62,0,0,30,0,1
4822,1,1,149,0,0,60,0,0
4823,3,2,115,1,0,46,1,1
4824,1,3,25,0,0,32,0,0
4825,1,2,84,0,0,56,0,0
4826,3,2,81,0,225,56,0,0
4827,1,1,181,0,230,30,0,0
4828,3,1,62,0,0,52,0,0
4829,3,1,11,0,80,31,0,1
4830,3,4,60,0,217,37,0,0
4831,3,1,42,0,144,30,0,1
4832,2,4,83,0,0,29,0,1
4833,1,1,109,0,0,49,0,0
4834,1,1,70,0,217,49,0,0
4835,1,2,25,0,113,65,0,0
4836,3,3,72,0,218,54,0,1
4837,1,2,183,0,0,36,0,0
4838,1,4,44,0,0,56,0,1
4839,1,4,52,0,0,34,0,0
4840,2,4,18,0,0,33,0,0
4841,1,4,40,0,135,59,0,0
4842,2,3,174,1,590,49,0,0
4843,2,4,41,0,0,61,0,0
4844,1,2,81,0,313,31,0,0
4845,1,1,128,0,0,45,0,0
4846,2,3,135,1,0,35,0,0
4847,2,2,65,0,260,37,0,0
4848,1,2,145,0,119,58,0,0
4849,3,2,65,0,0,49,0,1
4850,1,1,119,0,0,63,1,0
4851,1,2,124,0,0,55,0,0
4852,3,4,33,0,0,38,1,1
4853,1,1,41,0,0,45,0,0
4854,1,1,105,0,0,44,0,1
4855,1,2,130,0,0,58,0,0
4856,3,4,80,0,0,56,0,0
4857,2,1,115,0,0,37,0,1
4858,3,2,62,0,0,50,0,0
4859,3,1,165,1,541,34,0,0
4860,2,3,34,0,128,51,0,0
4861,3,1,18,0,121,49,0,0
4862,1,1,44,0,0,33,0,0
4863,2,1,25,0,142,61,0,0
4864,3,2,52,0,0,41,0,0
4865,2,4,133,1,342,50,0,1
4866,1,2,71,0,0,41,0,1
4867,3,4,61,0,0,38,0,0
4868,3,2,62,0,118,51,0,1
4869,3,3,33,0,0,63,0,1
4870,2,2,28,0,0,55,0,1
4871,1,4,53,0,187,46,0,0
4872,2,3,69,0,0,27,0,1
4873,1,2,165,0,0,59,0,0
4874,3,3,75,0,0,26,0,0
4875,1,3,54,0,0,61,0,0
4876,3,1,142,1,0,44,0,0
4877,3,4,53,0,0,53,0,0
4878,1,1,41,0,0,34,0,0
4879,1,4,43,0,98,40,0,0
4880,1,3,79,0,0,56,0,0
4881,3,2,24,0,140,57,0,0
4882,1,3,73,0,0,43,1,1
4883,3,3,129,1,0,38,0,1
4884,3,3,50,0,0,60,0,1
4885,1,2,28,0,0,54,0,0
4886,3,4,64,0,0,51,0,0
4887,3,3,49,0,0,41,0,1
4888,1,1,121,0,158,25,0,0
4889,3,3,58,0,0,58,0,0
4890,3,3,51,0,0,61,0,0
4891,1,4,61,0,0,56,1,1
4892,3,1,35,0,120,43,1,0
4893,3,3,39,0,0,42,1,1
4894,3,1,74,0,0,48,1,0
4895,1,2,201,0,0,45,0,1
4896,1,2,81,0,0,40,0,0
4897,1,1,44,0,0,43,0,0
4898,3,1,19,0,96,52,0,0
4899,3,4,85,0,299,54,0,0
4900,1,4,74,0,0,26,0,0
4901,2,3,54,0,0,26,0,0
4902,1,2,58,0,0,33,0,0
4903,2,2,18,0,119,40,0,1
4904,1,1,88,0,243,64,0,1
4905,1,3,19,0,89,62,0,0
4906,3,1,49,0,128,54,0,0
4907,2,3,101,0,0,34,0,0
4908,1,2,138,0,0,40,0,0
4909,2,2,25,0,0,41,0,1
4910,1,1,120,0,0,48,0,0
4911,1,2,153,0,0,46,0,0
4912,2,1,28,0,94,51,1,0
4913,3,1,110,0,0,30,0,0
4914,1,1,94,0,0,65,0,1
4915,2,1,48,0,0,49,0,1
4916,1,2,123,0,0,29,0,0
4917,2,4,33,0,82,36,1,0
4918,2,2,42,0,110,50,0,1
4919,1,3,68,0,0,41,0,1
4920,3,4,28,0,91,42,0,1
4921,3,3,42,0,0,37,0,1
4922,1,1,28,0,0,31,0,1
4923,1,3,73,0,0,40,0,1
4924,1,2,89,0,0,36,0,0
4925,2,4,82,0,0,64,0,0
4926,2,2,83,0,0,37,0,1
4927,2,1,121,1,0,43,0,1
4928,3,1,28,0,98,57,0,0
4929,1,2,39,0,0,62,0,0
4930,2,3,110,0,109,63,0,0
4931,3,1,55,0,0,57,0,0
4932,1,1,111,0,0,59,0,0
4933,1,1,94,0,0,47,0,1
4934,3,2,85,0,0,26,0,1
4935,1,2,81,0,0,59,0,0
4936,3,3,94,0,0,45,0,0
4937,1,1,162,0,0,33,0,1
4938,3,4,80,0,0,61,0,0
4939,2,3,70,0,116,54,0,1
4940,1,3,19,0,0,46,0,0
4941,2,2,112,1,0,28,0,0
4942,1,1,109,0,308,52,0,1
4943,2,1,12,0,0,26,0,0
4944,2,3,33,0,0,49,0,0
4945,1,2,49,0,106,42,0,1
4946,2,1,42,0,0,51,0,0
4947,1,2,41,0,108,39,0,1
4948,1,1,43,0,0,44,0,1
4949,1,4,64,0,249,29,0,1
4950,1,1,19,0,0,47,0,1
4951,3,1,65,0,0,53,0,1
4952,3,4,53,0,0,29,0,0
4953,1,3,32,0,75,47,0,0
4954,1,3,22,0,0,45,0,1
4955,3,2,39,0,0,63,0,1
4956,3,4,59,0,0,39,1,1
4957,3,2,50,0,0,29,0,1
4958,3,1,19,0,0,50,0,0
4959,2,1,55,0,197,51,1,0
4960,3,1,81,0,0,58,0,0
4961,3,3,108,0,0,39,0,1
4962,3,3,122,1,0,46,0,1
4963,3,2,98,0,306,32,0,0
4964,1,1,110,0,0,53,0,0
4965,2,1,33,0,78,29,0,0
4966,1,1,34,0,143,41,0,0
4967,2,1,69,0,0,41,0,0
4968,1,4,41,0,0,58,0,1
4969,3,2,60,0,250,45,0,0
4970,2,2,95,0,0,37,0,1
4971,3,1,73,0,0,58,1,0
4972,3,3,41,0,148,58,0,1
4973,3,4,68,0,0,31,0,0
4974,2,4,64,0,0,59,0,1
4975,2,4,29,0,0,38,0,0
4976,2,1,31,0,0,29,0,1
4977,3,3,54,0,0,40,0,0
4978,3,4,63,0,0,57,0,0
4979,2,1,92,0,213,50,0,1
4980,1,3,135,1,0,29,0,1
4981,1,2,195,0,122,34,0,0
4982,1,4,45,0,0,36,0,1
4983,1,1,72,0,0,51,0,0
4984,3,4,98,0,0,27,0,1
4985,2,3,30,0,162,48,0,0
4986,3,1,78,0,0,32,0,0
4987,2,3,43,0,159,48,0,0
4988,1,1,85,0,136,34,0,1
4989,3,1,38,0,0,24,0,0
4990,3,4,58,0,219,55,0,1
4991,2,1,92,0,100,51,0,1
4992,3,4,13,0,0,30,0,0
4993,1,2,218,0,0,45,0,0
4994,3,3,75,0,0,64,0,0
4995,3,1,40,0,0,29,0,0
4996,1,4,15,0,85,30,0,0
4997,3,2,24,0,0,63,0,0
4998,2,3,49,0,0,65,0,0
4999,1,3,83,0,0,28,0,1
